6.585365853658536883e-01,8.780487804878049918e-01,9.512195121951219079e-01,9.024390243902440378e-01,8.292682926829268997e-01,5.853658536585365502e-01,2.682926829268292290e-01,1.463414634146341375e-01,7.317073170731706877e-02,2.439024390243904605e-02,4.878048780487802966e-02,7.317073170731706877e-02,0.000000000000000000e+00,2.439024390243904605e-02,7.317073170731706877e-02,9.756097560975612870e-02,1.219512195121951054e-01,1.707317073170731836e-01,1.219512195121951054e-01,9.756097560975612870e-02,4.878048780487802966e-02,1.707317073170731836e-01,2.439024390243902107e-01,3.414634146341463672e-01,4.634146341463414864e-01,5.853658536585365502e-01,6.585365853658536883e-01,7.560975609756097615e-01,8.536585365853659457e-01,9.268292682926828618e-01,9.756097560975609539e-01,9.756097560975609539e-01,1.000000000000000000e+00,9.512195121951219079e-01,9.268292682926828618e-01,8.048780487804878536e-01,7.317073170731707155e-01,7.560975609756097615e-01,6.341463414634146423e-01,5.853658536585365502e-01,6.585365853658536883e-01,6.341463414634146423e-01,4.878048780487805325e-01,4.390243902439024404e-01,2.195121951219513035e-01,2.682926829268292290e-01,2.926829268292682751e-01,3.170731707317073211e-01,3.902439024390243483e-01,5.365853658536584581e-01,5.999999999999999778e-01,1.900000000000000022e-01,3.850000000000000089e-01,1.344061010519983779e-01,4.000000000000000083e-02
5.277777777777777901e-01,6.111111111111111605e-01,7.222222222222223209e-01,8.333333333333334814e-01,9.166666666666666297e-01,9.722222222222222099e-01,9.722222222222222099e-01,1.000000000000000000e+00,9.444444444444444198e-01,9.166666666666666297e-01,7.777777777777779011e-01,6.944444444444444198e-01,7.222222222222223209e-01,5.833333333333333703e-01,5.277777777777777901e-01,6.111111111111111605e-01,5.833333333333333703e-01,4.166666666666667407e-01,3.611111111111111605e-01,1.111111111111112160e-01,1.666666666666666574e-01,1.944444444444444753e-01,2.222222222222222654e-01,3.055555555555555247e-01,4.722222222222222099e-01,2.777777777777779011e-01,1.944444444444444753e-01,1.111111111111112160e-01,5.555555555555560798e-02,0.000000000000000000e+00,8.333333333333341197e-02,1.388888888888888673e-01,2.777777777777779011e-01,5.000000000000000000e-01,5.555555555555555802e-01,6.388888888888888395e-01,5.277777777777777901e-01,3.611111111111111605e-01,2.222222222222222654e-01,1.388888888888888673e-01,2.777777777777780399e-02,2.777777777777780399e-02,1.666666666666666574e-01,1.388888888888888673e-01,2.222222222222222654e-01,3.333333333333333148e-01,4.444444444444445308e-01,4.722222222222222099e-01,5.277777777777777901e-01,5.833333333333333703e-01,5.999999999999999778e-01,2.399999999999999911e-01,3.997999999999999887e-01,1.030240748563169551e-01,4.000000000000000083e-02
4.583333333333334814e-01,3.333333333333333148e-01,2.083333333333334259e-01,1.250000000000000278e-01,4.166666666666659496e-02,1.666666666666667129e-01,2.499999999999999167e-01,4.583333333333334814e-01,7.916666666666666297e-01,8.750000000000001110e-01,1.000000000000000000e+00,8.333333333333333703e-01,5.833333333333333703e-01,3.750000000000000555e-01,2.499999999999999167e-01,8.333333333333330095e-02,8.333333333333330095e-02,2.916666666666666297e-01,2.499999999999999167e-01,3.750000000000000555e-01,5.416666666666666297e-01,7.083333333333334814e-01,7.500000000000000000e-01,8.333333333333333703e-01,9.166666666666668517e-01,8.750000000000001110e-01,6.666666666666667407e-01,7.083333333333334814e-01,9.166666666666668517e-01,7.083333333333334814e-01,7.500000000000000000e-01,8.333333333333333703e-01,4.999999999999999445e-01,4.166666666666667407e-01,4.999999999999999445e-01,4.999999999999999445e-01,4.583333333333334814e-01,7.083333333333334814e-01,5.416666666666666297e-01,3.333333333333333148e-01,8.333333333333330095e-02,0.000000000000000000e+00,1.666666666666667129e-01,3.750000000000000555e-01,6.666666666666667407e-01,8.750000000000001110e-01,1.000000000000000000e+00,9.166666666666668517e-01,7.916666666666666297e-01,7.916666666666666297e-01,4.699999999999999734e-01,2.300000000000000100e-01,3.580000000000000959e-01,6.884765791223401710e-02,1.000000000000000056e-01
8.181818181818181213e-01,7.045454545454545858e-01,7.272727272727272929e-01,8.409090909090909394e-01,7.272727272727272929e-01,7.499999999999998890e-01,7.954545454545454142e-01,6.136363636363635354e-01,5.681818181818182323e-01,6.136363636363635354e-01,6.136363636363635354e-01,5.909090909090909394e-01,7.272727272727272929e-01,6.363636363636362425e-01,5.227272727272727071e-01,3.863636363636363535e-01,3.409090909090909394e-01,4.318181818181818232e-01,5.454545454545454142e-01,7.045454545454545858e-01,8.181818181818181213e-01,8.863636363636362425e-01,8.409090909090909394e-01,7.727272727272727071e-01,7.727272727272727071e-01,8.181818181818181213e-01,9.090909090909090606e-01,9.545454545454544748e-01,1.000000000000000000e+00,9.545454545454544748e-01,8.181818181818181213e-01,6.363636363636362425e-01,5.454545454545454142e-01,4.090909090909090606e-01,3.409090909090909394e-01,3.181818181818182323e-01,4.318181818181818232e-01,4.772727272727271819e-01,6.136363636363635354e-01,6.590909090909090606e-01,7.499999999999998890e-01,7.045454545454545858e-01,7.499999999999998890e-01,6.590909090909090606e-01,6.136363636363635354e-01,5.454545454545454142e-01,4.545454545454545858e-01,2.727272727272727626e-01,1.363636363636363813e-01,0.000000000000000000e+00,5.200000000000000178e-01,8.000000000000000167e-02,3.573999999999999955e-01,9.214792455611792166e-02,1.400000000000000133e-01
8.297872340425531679e-01,9.148936170212764729e-01,9.574468085106382365e-01,1.000000000000000000e+00,9.574468085106382365e-01,8.297872340425531679e-01,6.595744680851063357e-01,5.744680851063830307e-01,4.468085106382979066e-01,3.829787234042552613e-01,3.617021276595744350e-01,4.680851063829787329e-01,5.106382978723403854e-01,6.382978723404254540e-01,6.808510638297872175e-01,7.659574468085105226e-01,7.234042553191489811e-01,7.659574468085105226e-01,6.808510638297872175e-01,6.382978723404254540e-01,5.744680851063830307e-01,4.893617021276596146e-01,3.191489361702127825e-01,1.914893617021276584e-01,6.382978723404254817e-02,0.000000000000000000e+00,6.382978723404254817e-02,1.276595744680850963e-01,2.127659574468084847e-01,2.978723404255319007e-01,4.042553191489361430e-01,4.680851063829787329e-01,5.319148936170212671e-01,6.170212765957446832e-01,7.021276595744680993e-01,7.446808510638298628e-01,7.872340425531914043e-01,8.085106382978722861e-01,8.085106382978722861e-01,8.297872340425531679e-01,8.297872340425531679e-01,7.872340425531914043e-01,7.234042553191489811e-01,7.234042553191489811e-01,7.446808510638298628e-01,7.446808510638298628e-01,7.872340425531914043e-01,8.297872340425531679e-01,7.446808510638298628e-01,6.170212765957446832e-01,5.200000000000000178e-01,5.000000000000000278e-02,3.353999999999999759e-01,1.161759011155067411e-01,4.000000000000000083e-02
0.000000000000000000e+00,6.666666666666666574e-02,1.333333333333333315e-01,2.222222222222222099e-01,3.111111111111111160e-01,4.222222222222222210e-01,4.888888888888889284e-01,5.555555555555555802e-01,6.444444444444444864e-01,7.333333333333333925e-01,7.777777777777777901e-01,8.222222222222221877e-01,8.444444444444444420e-01,8.444444444444444420e-01,8.666666666666666963e-01,8.666666666666666963e-01,8.222222222222221877e-01,7.555555555555555358e-01,7.555555555555555358e-01,7.777777777777777901e-01,7.777777777777777901e-01,8.222222222222221877e-01,8.666666666666666963e-01,7.777777777777777901e-01,6.444444444444444864e-01,5.333333333333333259e-01,4.444444444444444753e-01,4.666666666666666741e-01,5.777777777777778345e-01,7.555555555555555358e-01,9.555555555555554914e-01,1.000000000000000000e+00,9.555555555555554914e-01,7.999999999999999334e-01,5.999999999999999778e-01,3.777777777777777124e-01,2.666666666666666630e-01,1.555555555555555303e-01,1.111111111111111188e-01,1.777777777777777846e-01,2.444444444444444364e-01,2.666666666666666630e-01,5.333333333333333259e-01,5.777777777777778345e-01,5.555555555555555802e-01,5.333333333333333259e-01,5.777777777777778345e-01,4.222222222222222210e-01,5.777777777777778345e-01,5.555555555555555802e-01,5.000000000000000000e-01,5.000000000000000278e-02,3.076000000000000401e-01,1.165943394852426013e-01,1.400000000000000133e-01
4.523809523809522726e-01,3.571428571428570953e-01,3.809523809523809312e-01,4.999999999999999445e-01,6.904761904761904656e-01,9.047619047619046562e-01,9.523809523809523281e-01,9.047619047619046562e-01,7.380952380952379155e-01,5.238095238095237249e-01,2.857142857142856984e-01,1.666666666666666574e-01,4.761904761904758865e-02,0.000000000000000000e+00,7.142857142857142461e-02,1.428571428571428492e-01,1.666666666666666574e-01,4.523809523809522726e-01,4.999999999999999445e-01,4.761904761904761085e-01,4.523809523809522726e-01,4.999999999999999445e-01,3.333333333333332593e-01,4.999999999999999445e-01,4.761904761904761085e-01,5.714285714285713969e-01,7.380952380952379155e-01,8.333333333333331483e-01,7.857142857142855874e-01,9.047619047619046562e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.285714285714284921e-01,8.333333333333331483e-01,6.190476190476189577e-01,4.999999999999999445e-01,3.809523809523809312e-01,3.571428571428570953e-01,4.999999999999999445e-01,6.428571428571427937e-01,6.904761904761904656e-01,7.857142857142855874e-01,7.380952380952379155e-01,5.476190476190475609e-01,3.333333333333332593e-01,2.380952380952380820e-01,2.142857142857142461e-01,2.380952380952380820e-01,1.666666666666666574e-01,5.200000000000000178e-01,1.000000000000000056e-01,3.228000000000000314e-01,1.150311262224272824e-01,4.000000000000000083e-02
5.000000000000000000e-01,6.666666666666665186e-01,7.619047619047618625e-01,7.142857142857141906e-01,8.333333333333331483e-01,9.285714285714284921e-01,9.285714285714284921e-01,9.285714285714284921e-01,8.571428571428569843e-01,7.619047619047618625e-01,5.476190476190475609e-01,4.285714285714284921e-01,3.095238095238094789e-01,2.857142857142856984e-01,4.285714285714284921e-01,5.714285714285713969e-01,6.190476190476189577e-01,7.142857142857141906e-01,6.666666666666665186e-01,4.761904761904761640e-01,2.619047619047618625e-01,1.666666666666666574e-01,1.428571428571428492e-01,1.666666666666666574e-01,9.523809523809524669e-02,9.523809523809524669e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.761904761904758865e-02,1.904761904761904379e-01,3.571428571428571508e-01,5.000000000000000000e-01,4.761904761904761640e-01,5.476190476190475609e-01,5.714285714285713969e-01,6.190476190476189577e-01,6.666666666666665186e-01,7.142857142857141906e-01,7.380952380952380265e-01,7.619047619047618625e-01,7.619047619047618625e-01,8.095238095238094234e-01,9.047619047619046562e-01,1.000000000000000000e+00,9.761904761904761640e-01,8.809523809523808202e-01,7.619047619047618625e-01,6.666666666666665186e-01,5.476190476190475609e-01,5.952380952380952328e-01,5.500000000000000444e-01,1.300000000000000044e-01,3.647999999999999576e-01,1.165202128388031916e-01,1.000000000000000056e-01
9.523809523809524669e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.761904761904758865e-02,1.904761904761904379e-01,3.571428571428571508e-01,5.000000000000000000e-01,4.761904761904761640e-01,5.476190476190475609e-01,5.714285714285713969e-01,6.190476190476189577e-01,6.666666666666665186e-01,7.142857142857141906e-01,7.380952380952380265e-01,7.619047619047618625e-01,7.619047619047618625e-01,8.095238095238094234e-01,9.047619047619046562e-01,1.000000000000000000e+00,9.761904761904761640e-01,8.809523809523808202e-01,7.619047619047618625e-01,6.666666666666665186e-01,5.476190476190475609e-01,5.952380952380952328e-01,6.904761904761903546e-01,8.333333333333331483e-01,8.571428571428569843e-01,8.095238095238094234e-01,7.857142857142856984e-01,6.904761904761903546e-01,4.285714285714284921e-01,2.857142857142856984e-01,2.619047619047618625e-01,2.142857142857142461e-01,1.190476190476190133e-01,2.380952380952380820e-01,3.333333333333333148e-01,3.095238095238094789e-01,2.619047619047618625e-01,2.380952380952380820e-01,2.380952380952380820e-01,1.428571428571428492e-01,9.523809523809524669e-02,9.523809523809524669e-02,1.428571428571428492e-01,2.142857142857142461e-01,2.380952380952380820e-01,2.619047619047618625e-01,3.571428571428571508e-01,5.500000000000000444e-01,1.300000000000000044e-01,3.260000000000000120e-01,1.212600511297929340e-01,2.000000000000000042e-02
6.944444444444444198e-01,8.611111111111109384e-01,8.888888888888888395e-01,8.333333333333331483e-01,8.055555555555556912e-01,6.944444444444444198e-01,3.888888888888888395e-01,2.222222222222222099e-01,1.944444444444443920e-01,1.388888888888888673e-01,2.777777777777772766e-02,1.666666666666666574e-01,2.777777777777777901e-01,2.500000000000000000e-01,1.944444444444443920e-01,1.666666666666666574e-01,1.666666666666666574e-01,5.555555555555553165e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555553165e-02,1.388888888888888673e-01,1.666666666666666574e-01,1.944444444444443920e-01,3.055555555555555802e-01,4.166666666666666852e-01,5.277777777777776791e-01,6.944444444444444198e-01,8.611111111111109384e-01,9.444444444444444198e-01,1.000000000000000000e+00,8.055555555555556912e-01,6.666666666666666297e-01,7.500000000000001110e-01,6.666666666666666297e-01,5.555555555555555802e-01,6.388888888888889506e-01,6.666666666666666297e-01,6.111111111111111605e-01,6.388888888888889506e-01,6.111111111111111605e-01,5.277777777777776791e-01,4.999999999999999445e-01,3.333333333333332593e-01,1.944444444444443920e-01,5.555555555555553165e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555553165e-02,1.944444444444443920e-01,5.300000000000000266e-01,1.700000000000000122e-01,3.197999999999999732e-01,1.090961044217436671e-01,4.000000000000000083e-02
