,fl_acc,fl_loss
0,0.4857954545454546,1.427477478981018
1,0.4857954545454546,1.4658563570542769
2,0.5255681818181818,1.3457098007202148
3,0.5255681818181818,1.3469952886754817
4,0.6382575757575758,1.2389378150304158
5,0.6382575757575758,1.2644241506403142
6,0.8352272727272728,1.091461420059204
7,0.8352272727272728,1.1570876511660488
8,0.8655303030303031,1.052540381749471
9,0.8655303030303031,1.0696119666099548
10,0.8248106060606061,1.0707772970199585
11,0.8248106060606061,1.0270380161025308
12,0.8456439393939394,1.0557445287704468
13,0.8456439393939394,1.0324822122400457
14,0.8967803030303031,1.0387759606043498
15,0.8967803030303031,1.0155022090131587
16,0.8863636363636364,1.0335324207941692
17,0.8863636363636364,0.9943717609752308
18,0.8162878787878788,1.0769190390904744
19,0.8162878787878788,0.985326268456199
20,0.8967803030303031,1.0208133459091187
21,0.8967803030303031,1.0069318901408801
22,0.90625,1.0113961696624756
23,0.90625,0.9691631956533953
24,0.8570075757575758,1.038434108098348
25,0.8570075757575758,0.9770946448499506
26,0.8560606060606061,1.036781092484792
27,0.8560606060606061,0.9639715660702098
28,0.9071969696969697,1.025187333424886
29,0.9071969696969697,0.9640310189940713
30,0.9375,0.9890243411064148
31,0.9375,0.9607651829719543
32,0.8759469696969697,1.0252130627632141
33,0.8759469696969697,0.9464095722545277
34,0.9166666666666666,0.9984118938446045
35,0.9166666666666666,0.9511626037684354
36,0.9176136363636364,0.9893903334935507
37,0.9176136363636364,0.9625716805458069
38,0.8759469696969697,1.0109904607137044
39,0.8759469696969697,0.9506293806162748
40,0.9071969696969697,0.9930198987325033
41,0.9071969696969697,0.9465672753073953
42,0.9479166666666666,0.9760650793711344
43,0.9479166666666666,0.9441792531446977
44,0.9176136363636364,0.9998989899953207
45,0.9176136363636364,0.9407272122123025
46,0.9375,0.9916107455889384
47,0.9375,0.9353487220677462
48,0.9176136363636364,0.9905726114908854
49,0.9176136363636364,0.9378246773372997
50,0.9071969696969697,0.9849452177683512
51,0.9071969696969697,0.9469458894296126
52,0.8977272727272728,1.0270075798034668
53,0.8977272727272728,0.9381084658882834
54,0.9280303030303031,1.0009790460268657
55,0.9280303030303031,0.9374182061715559
56,0.8570075757575758,1.041069507598877
57,0.8570075757575758,0.9395122690634294
58,0.9479166666666666,0.9675862987836202
59,0.9479166666666666,0.9246807531876997
60,0.9176136363636364,1.003044068813324
61,0.9176136363636364,0.9303214116529985
62,0.9270833333333334,0.9725189208984375
63,0.9270833333333334,0.9320422898639332
64,0.8873106060606061,1.0092953443527222
65,0.8873106060606061,0.9272858717224814
66,0.9583333333333334,0.966139535109202
67,0.9583333333333334,0.9234087575565685
68,0.8778409090909092,1.0089983741442363
69,0.8778409090909092,0.9291794354265387
70,0.8977272727272728,1.0130634307861328
71,0.8977272727272728,0.9269170761108398
72,0.9176136363636364,0.9808156887690226
73,0.9176136363636364,0.9282183701341803
74,0.9176136363636364,0.9887699683507284
75,0.9176136363636364,0.92226487940008
76,0.9375,0.9802101254463196
77,0.9375,0.9289936585859819
78,0.9375,0.9672038356463114
79,0.9375,0.9281554384665056
80,0.9176136363636364,0.98979385693868
81,0.9176136363636364,0.9246230233799327
82,0.9270833333333334,0.9786941210428873
83,0.9270833333333334,0.9322948401624506
84,0.9583333333333334,0.9810066620508829
85,0.9583333333333334,0.9243848648938265
86,0.8882575757575758,1.015109399954478
87,0.8882575757575758,0.9273324554616754
88,0.9176136363636364,0.9751650094985962
89,0.9176136363636364,0.9162352735346014
90,0.9375,0.9750537673632304
91,0.9375,0.9168408025394786
92,0.9375,0.9863686760266622
93,0.9375,0.9217211116443981
