,local_acc,local_loss
0,0.5561342592592593,1.085292398929596
1,0.49479166666666663,1.085227131843567
2,0.5277777777777778,1.0853573083877563
3,0.5248842592592593,1.0811741948127747
4,0.6244212962962963,1.0763540267944336
5,0.4693287037037037,1.0756078958511353
6,0.3784722222222222,1.0702780485153198
7,0.38252314814814814,1.0720975995063782
8,0.4438657407407407,1.0698599815368652
9,0.3414351851851852,1.0680134296417236
10,0.4282407407407407,1.0660870671272278
11,0.7013888888888888,1.0616570115089417
12,0.6458333333333333,1.0616246461868286
13,0.7268518518518519,1.0603132247924805
14,0.5902777777777778,1.061108112335205
15,0.5862268518518519,1.0554829239845276
16,0.6087962962962963,1.0552080273628235
17,0.6371527777777778,1.052786409854889
18,0.4965277777777778,1.0477787256240845
19,0.3755787037037037,1.0471399426460266
20,0.5133101851851851,1.0436896681785583
21,0.7609953703703703,1.0379055738449097
22,0.8136574074074074,1.037442684173584
23,0.5775462962962963,1.0423128604888916
24,0.5590277777777778,1.040456771850586
25,0.5219907407407407,1.0325565338134766
26,0.46238425925925924,1.0294559597969055
27,0.5462962962962963,1.0304318070411682
28,0.4224537037037037,1.0274574756622314
29,0.4195601851851852,1.0213260650634766
30,0.47916666666666663,1.0236937701702118
31,0.5960648148148149,1.0129911303520203
32,0.5063657407407407,1.0091909766197205
33,0.6898148148148149,1.0035324096679688
34,0.8292824074074074,0.9991462826728821
35,0.7540509259259259,0.9955093562602997
36,0.6458333333333333,0.9989154636859894
37,0.6799768518518519,0.9953288733959198
38,0.7112268518518519,0.9868242740631104
39,0.7482638888888888,0.9835039377212524
40,0.6770833333333333,0.9810923933982849
41,0.7112268518518519,0.9759671688079834
42,0.7239583333333333,0.9772696197032928
43,0.8292824074074074,0.9753578901290894
44,0.8165509259259259,0.9625972509384155
45,0.8136574074074074,0.9643515050411224
46,0.8107638888888888,0.9536302983760834
47,0.7638888888888888,0.9532495439052582
48,0.7482638888888888,0.9506304562091827
49,0.6712962962962963,0.9555591642856598
50,0.7667824074074074,0.9454556405544281
51,0.7980324074074074,0.9363300800323486
52,0.931712962962963,0.9358860850334167
53,0.9288194444444444,0.9289388656616211
54,0.9658564814814814,0.9245425760746002
55,0.8790509259259259,0.9227582514286041
56,0.916087962962963,0.920242965221405
57,0.8663194444444444,0.9119645059108734
58,1.0,0.9009225368499756
59,0.8819444444444444,0.9166519641876221
60,0.9189814814814814,0.9013862907886505
61,0.900462962962963,0.8998275101184845
62,0.9658564814814814,0.8917645514011383
63,0.931712962962963,0.8953811526298523
64,0.9502314814814814,0.8916189968585968
65,0.947337962962963,0.885847806930542
66,0.931712962962963,0.8781124949455261
67,0.984375,0.8756020069122314
68,0.9814814814814814,0.8720785677433014
69,0.931712962962963,0.8767743706703186
70,0.96875,0.8649731874465942
71,0.9346064814814814,0.8668890297412872
72,0.921875,0.8588427603244781
73,0.953125,0.8549317419528961
74,0.9502314814814814,0.8479797542095184
75,0.9502314814814814,0.8439041376113892
76,0.931712962962963,0.8506915271282196
77,0.884837962962963,0.8529286086559296
78,0.947337962962963,0.8420452177524567
79,0.9658564814814814,0.8335791826248169
80,0.9658564814814814,0.8353777229785919
81,0.931712962962963,0.8291207253932953
82,0.916087962962963,0.8298559188842773
83,0.9658564814814814,0.8245366215705872
84,0.9502314814814814,0.8274519145488739
85,1.0,0.8210644721984863
86,0.9814814814814814,0.813893735408783
87,0.9814814814814814,0.8202900588512421
88,0.984375,0.813119500875473
89,0.984375,0.8087685704231262
90,0.962962962962963,0.8059321641921997
91,1.0,0.7988274097442627
92,0.984375,0.8026849329471588
93,0.984375,0.8011347055435181
94,0.96875,0.7940060794353485
95,1.0,0.7904952764511108
96,1.0,0.7901879847049713
97,0.96875,0.7823241055011749
98,0.9502314814814814,0.7860497832298279
99,0.9288194444444444,0.7952648103237152
